osmid,lat,lon
5935531787,37.5814307,127.07538
6265962832,37.5782101,127.0349293
6272903449,37.5913142,127.0420205
6277665326,37.5786351,127.0598468
6278614363,37.5931378,127.0542079
6317652525,37.5814716,127.0511975
6466588953,37.5788518,127.030259
6466588954,37.5778659,127.0302729
6466588955,37.5779244,127.0305854
6466588956,37.5779699,127.0306204
6466588957,37.5778689,127.0302227
6518752467,37.5837274,127.0582967
6518756387,37.585448,127.0572825
6518756388,37.5850377,127.0572918
6518756390,37.5843248,127.0573304
6544110907,37.6030158,127.0704462
6544110908,37.6031581,127.0704006
6565726565,37.6021321,127.0700416
6565726568,37.6032696,127.0702823
6598131491,37.5988257,127.0541423
6611435651,37.5887147,127.0470614
7018822991,37.5927561,127.0462093
7018822992,37.5955539,127.0463724
7018823006,37.5932115,127.0421492
7018823007,37.5935275,127.0434397
7018823010,37.5942518,127.04438
7018823011,37.5925676,127.0431419
7018823012,37.5938196,127.0419459
7018823025,37.5933784,127.0436579
7018823029,37.5923528,127.0439741
7018823030,37.5924215,127.0442222
7018823032,37.5919743,127.0440567
7052137686,37.5908818,127.057725
7066392759,37.5932279,127.0416895
7066392761,37.591268,127.0406118
7066392762,37.592127,127.0406272
7066392768,37.5916252,127.041675
7066392769,37.5913691,127.0406129
7068765138,37.5756132,127.0232713
7068765140,37.5762944,127.0254014
7068765182,37.5770566,127.0281216
7068765183,37.5776724,127.0302821
7068765184,37.5777261,127.0304703
7068765285,37.5777669,127.0306134
7068765358,37.5799911,127.0451974
7068765379,37.5810328,127.0463216
7068765380,37.5813647,127.0467274
7068822405,37.583167,127.0488813
7068840824,37.590835,127.0652947
7068840834,37.5917728,127.0674815
7068840836,37.5917265,127.067503
7068840840,37.5916171,127.0670034
7192752082,37.6018621,127.0701494
7192785303,37.6012704,127.0705571
7271963746,37.5842086,127.0533555
7296222195,37.5709941,127.0333226
7424886524,37.5975223,127.0657083
7428599396,37.5850338,127.0489151
7461636450,37.5905085,127.0521868
7579130685,37.5911096,127.0365924
7579130686,37.5911374,127.0367647
7579130692,37.5895821,127.0366895
7579130694,37.5895334,127.036466
7579130696,37.5893641,127.036236
7579130697,37.5894082,127.0362697
7579130705,37.5892081,127.0357755
7579130707,37.5892772,127.0368173
7579130711,37.5877797,127.0343362
7579130712,37.5886066,127.035207
7579130717,37.5881757,127.03476
7579130719,37.5882743,127.0346346
7579130720,37.5882382,127.0346805
7579130734,37.5866596,127.0333278
7579130739,37.5870589,127.0335997
7579130786,37.586248,127.0328299
7579130791,37.5863117,127.0329754
7579130794,37.586321,127.033096
7579130795,37.5864327,127.0330804
7579130799,37.586652,127.0332848
7579130800,37.5865695,127.0331759
7579130802,37.5863283,127.033624
7579130806,37.5865763,127.0341486
7579130807,37.5865924,127.0344387
7579130808,37.5866167,127.035148
7617490476,37.5885507,127.0372261
7617490477,37.5880714,127.0375902
7617490480,37.5882682,127.0370787
7617490484,37.5878092,127.0377438
7617559796,37.5759434,127.0380734
7617559799,37.5759339,127.0383595
7617559802,37.5752356,127.0385469
7617559803,37.5754052,127.0383466
7617559805,37.5752651,127.0383375
7617559808,37.5749626,127.0383147
7617559812,37.5740541,127.0387631
7617559815,37.5747533,127.0379868
7617559821,37.5742503,127.0379333
7617559823,37.574239,127.0380973
7617559824,37.5739361,127.0387471
7617559828,37.574221,127.0383011
7617559831,37.5745152,127.0381099
7617559832,37.5741874,127.0382511
7617559835,37.5742429,127.0383378
7617559836,37.5741999,127.0378451
7617559837,37.5739869,127.0378368
7617559838,37.5740073,127.0378376
7617559839,37.5741319,127.0378425
7617559840,37.5739882,127.0373982
7617559842,37.5739149,127.0379787
7617559848,37.5736207,127.038049
7617559850,37.573844,127.0382865
7617559852,37.5738925,127.0384506
7617559873,37.5738143,127.038317
7617559876,37.5739104,127.0380745
7617559878,37.5739512,127.0382575
7617559879,37.5740779,127.0382733
7617559880,37.5738938,127.038248
7617572086,37.5875299,127.0376215
7617572095,37.5869883,127.0380048
7617572096,37.5871375,127.0382346
7617572099,37.5871206,127.0382088
7617572105,37.5877185,127.0376223
7617572106,37.5876186,127.0375645
7617572107,37.5877107,127.0378046
7617572108,37.5876572,127.0376653
7617572123,37.5860458,127.0383574
7617572125,37.5866711,127.0381303
7617572126,37.5864735,127.0382347
7617572127,37.5865661,127.0381894
7617572128,37.5867122,127.0381806
7617572129,37.5868052,127.0384216
7617572130,37.5867462,127.0382685
7617572131,37.5866812,127.0387277
7617572132,37.5865102,127.0387425
7617572133,37.5865783,127.0387366
7617572134,37.5864358,127.038301
7617572135,37.5863937,127.0385398
7617572136,37.5864085,127.0384561
7617572138,37.5852129,127.0382135
7617572139,37.5852257,127.0386642
7617572140,37.5852299,127.0388358
7617572142,37.5851969,127.0386642
7617572143,37.585147,127.0382672
7617572147,37.5852148,127.0383986
7617572148,37.5851525,127.038396
7617572149,37.5851891,127.0383975
7617572154,37.5830071,127.038151
7617572155,37.5843214,127.038445
7617572156,37.5834392,127.038484
7617572161,37.5830802,127.0403641
7617572162,37.5843125,127.0386928
7617572163,37.583447,127.0387344
7617572164,37.5828518,127.0380829
7617572169,37.5829222,127.0404058
7617572174,37.583021,127.0383583
7617572175,37.5828518,127.0383752
7617572176,37.5829281,127.0383676
7617572177,37.5831306,127.0384847
7617572178,37.5831351,127.0387721
7617572179,37.5831326,127.0386076
7617572180,37.5830769,127.0388289
7617572181,37.5828877,127.0388311
7617572182,37.5829406,127.0388286
7617572183,37.5827652,127.0384672
7617572184,37.582757,127.0387652
7617572185,37.5827617,127.0385966
7617572187,37.582443,127.0384744
7617572189,37.5824447,127.0387547
7617572192,37.5816428,127.0386908
7617572193,37.581644,127.0384417
7617572194,37.5817235,127.0384449
7617572195,37.5817164,127.0386954
7617572196,37.5817206,127.0385487
7617572198,37.5807993,127.0386394
7617572200,37.5807995,127.0384044
7617572201,37.5808683,127.0384098
7617572202,37.5808624,127.0386419
7617572203,37.5808661,127.0384948
7617572204,37.5798515,127.0383418
7617572209,37.5791021,127.0383996
7617572210,37.5791078,127.0382917
7617572212,37.5798367,127.0385926
7617572213,37.5798957,127.0383447
7617572214,37.5798836,127.0385952
7617572215,37.5798908,127.0384473
7617572217,37.5788047,127.038284
7617572219,37.5783073,127.0381423
7617572222,37.5788312,127.038538
7617572224,37.5783334,127.0385383
7617572229,37.5786399,127.039911
7617572232,37.5781146,127.038911
7617572234,37.5784677,127.0401845
7617572242,37.5777122,127.0382918
7617572252,37.5779774,127.0380827
7617572253,37.5780284,127.0381458
7617572254,37.5780121,127.0381255
7617572255,37.578055,127.0381532
7617572256,37.5780273,127.0382114
7617572257,37.5780409,127.0384617
7617572258,37.5780922,127.0385067
7617572259,37.578032,127.0385022
7617572260,37.5780034,127.0385346
7617572261,37.5780248,127.038506
7617572266,37.5776101,127.0377968
7617572268,37.5775825,127.0387302
7617572269,37.5776147,127.0384599
7617572271,37.5775699,127.0384561
7617572272,37.5776213,127.0381132
7617572273,37.5775423,127.0381291
7617572274,37.577578,127.0381219
7617572275,37.5775479,127.0378191
7617572281,37.5767113,127.0381403
7617572283,37.5767046,127.0383765
7619327858,37.5803648,127.0767921
7619327869,37.580459,127.07606
7619327882,37.578858,127.0761213
7619327887,37.5805197,127.076218
7619327895,37.5796205,127.0763896
7625662407,37.586369,127.034457
7625662409,37.5864143,127.0359543
7625662411,37.5862637,127.0359625
7625662412,37.586542,127.0361505
7625662413,37.5866255,127.0359231
7625662415,37.5864243,127.0360942
7625662417,37.5866285,127.0362038
7625662419,37.5864542,127.0367354
7625662422,37.5866596,127.0372328
7625662423,37.5866603,127.0374696
7625662424,37.5864542,127.0370837
7625662425,37.5864534,127.036954
7625662427,37.5864126,127.0370609
7625662428,37.5864802,127.0373775
7625662429,37.5867187,127.0401461
7625662430,37.5866897,127.0389879
7625690305,37.5722126,127.0770667
7625690311,37.5727755,127.0771198
7625690322,37.5718196,127.0767219
7625690326,37.5717558,127.0767097
7625690329,37.5720239,127.0745252
7625690330,37.5719324,127.0758348
7625690332,37.5722202,127.0753707
7625690336,37.572019,127.0746152
7625690340,37.571714,127.0769916
7625690342,37.5712347,127.0769117
7625690343,37.5721545,127.0770609
7625690347,37.5716482,127.0769826
7625713687,37.5780545,127.0365485
7625713688,37.5776509,127.0365143
7625713690,37.5780545,127.0364526
7625713692,37.5780252,127.0350432
7625713694,37.5775598,127.0350247
7625713700,37.5782631,127.0329152
7625713701,37.5780098,127.0334617
7625713702,37.5780321,127.0340997
7625713705,37.5776668,127.0341562
7625713706,37.5780124,127.0338134
7625713707,37.5780342,127.0341521
7625713710,37.5783027,127.0362342
7625713712,37.5783128,127.0368102
7625713715,37.5783124,127.0377645
7749822746,37.5799478,127.0447424
7972554280,37.5752819,127.0762905
7972611799,37.5762892,127.0762941
7972611817,37.5759732,127.0763285
7972611838,37.5756102,127.0763538
8113936591,37.5794051,127.0662526
8113936592,37.5799025,127.0667962
8113939830,37.5785139,127.0675928
8113939839,37.5798851,127.0656914
8113939845,37.5807476,127.0662191
8113939846,37.5810853,127.0663964
8113939847,37.5810309,127.0664465
8113939849,37.5734244,127.0400129
8113939850,37.573535,127.0400874
8113939851,37.5733942,127.039994
8149310970,37.5843244,127.0311522
8149310971,37.5850343,127.0317714
8149310972,37.5833469,127.0302979
8149310973,37.5837236,127.0306271
8149310991,37.5828505,127.0300104
8149310992,37.5827159,127.030083
8149310994,37.5828393,127.0349901
8149310995,37.5827262,127.0304696
8149310996,37.5827564,127.0315999
8149310997,37.5827676,127.0320176
8149310998,37.5827996,127.033216
8149310999,37.5828163,127.0339046
8149311000,37.5828246,127.0342974
8149311008,37.5812509,127.029952
8149311009,37.5826566,127.0300292
8327193039,37.5741449,127.0495597
8327193042,37.5741385,127.0499526
8327193043,37.5738962,127.0497581
8327193044,37.573723,127.0501393
8424183309,37.5848904,127.0627435
8424234523,37.584913,127.061602
8424234527,37.5847698,127.0601898
8437811790,37.588869,127.0559794
8437816475,37.5921815,127.0692862
8437816493,37.5916902,127.0673811
8437816496,37.5918416,127.0678881
8437816501,37.5926059,127.0669574
8455609942,37.5737092,127.024738
8455609943,37.5732607,127.0247618
8493786830,37.573872,127.0303538
8493786835,37.5740084,127.0304221
8493796122,37.574232,127.0306517
8493796125,37.5740143,127.0309451
8493796126,37.5738822,127.0309854
8493796130,37.5735499,127.0306466
8493831647,37.5722433,127.0326336
8493831665,37.5724283,127.0327918
8493831697,37.5732595,127.0323654
8493831698,37.5733609,127.0323613
8493863333,37.571163,127.0309985
8493863339,37.571983,127.0305029
8496345565,37.5918592,127.0421737
8496345566,37.5917074,127.042662
8496345567,37.5918279,127.0422744
8496345570,37.5919209,127.0423171
8496345572,37.5918802,127.0423348
8496345575,37.5917967,127.0423748
8496345578,37.5918816,127.0424834
8496345579,37.5918382,127.0425047
8496345580,37.5917688,127.0424643
8496345582,37.5917436,127.0426822
8496345587,37.5929004,127.0426221
8496345589,37.5918976,127.0421931
8496345592,37.5916517,127.0421207
8496345599,37.5917173,127.0427376
8496353131,37.5916001,127.0443689
8496353132,37.5915897,127.0446331
8496353137,37.5916911,127.043637
8496353139,37.5915011,127.0437545
8496353140,37.5914389,127.0439432
8496353167,37.5915211,127.0443595
8496353181,37.5916933,127.0454342
8496353183,37.5910853,127.0447219
8496353188,37.5922457,127.0461802
8496353192,37.5919597,127.0461648
8496353193,37.5918423,127.0461608
8496353195,37.5921421,127.0461029
8496353196,37.5921377,127.0462442
8496353197,37.5920525,127.0460879
8496353198,37.5920453,127.0462399
8496353200,37.5930219,127.0461308
8496358867,37.5880167,127.0360815
8496358868,37.5877744,127.036382
8496358869,37.5875385,127.0361137
8496358870,37.5885672,127.0361862
8496358871,37.5882208,127.0361111
8496392473,37.583587,127.0330982
8497538683,37.5872415,127.0379503
8497669054,37.5751419,127.0390883
8497669055,37.5750255,127.0390823
8497817176,37.5897923,127.0555448
8497817183,37.5902261,127.0555761
8498415310,37.5729629,127.0287082
8498433038,37.5743022,127.0320341
8498433039,37.5746062,127.0320234
8498629292,37.5742724,127.0481383
8498659870,37.5705182,127.0511475
8498671972,37.577314,127.049113
8498671973,37.5769615,127.0488321
8498685643,37.574653,127.0484599
8498686618,37.5728292,127.0486184
8498884243,37.584803,127.042992
8498884249,37.5846776,127.0416376
8499099852,37.5872763,127.0397953
8499124230,37.5816976,127.0405578
8500154636,37.593921,127.0610878
8500154644,37.5937346,127.0600781
8500154651,37.5935129,127.0605379
8500154668,37.5936978,127.0591861
8500154669,37.5939677,127.0602429
8500240067,37.5758977,127.0616407
8500240071,37.5757673,127.0616824
8500240081,37.575803,127.0614377
8500246280,37.5740981,127.0602603
8500246286,37.5745748,127.0614747
8500246288,37.5738205,127.0594372
8500246289,37.5736538,127.0594811
8500246302,37.5750409,127.058643
8500293053,37.5774967,127.0612858
8500293054,37.5760811,127.0620065
8500293060,37.5767703,127.0620614
8500293078,37.5766788,127.0598325
8500374696,37.570246,127.0594677
8500461282,37.5756311,127.0552958
8500538135,37.5658772,127.0613806
8500538145,37.5656438,127.0616551
8501484952,37.5954164,127.0519527
8501484954,37.5954666,127.052006
8502290337,37.6008691,127.0648268
8502290338,37.6016917,127.0648295
8502295066,37.5995378,127.0656046
8502295068,37.6000925,127.0658608
8502295069,37.6000967,127.0655993
8502387095,37.587089,127.0598298
8502387096,37.5870624,127.0603266
8502450763,37.5874052,127.0650535
8502501813,37.5908244,127.0629278
8502510158,37.5920897,127.0647952
8502510160,37.5914253,127.064507
8502510161,37.5911735,127.0646063
8502517918,37.5909817,127.0635286
8502517922,37.5910518,127.0627776
8502546620,37.5742257,127.0599666
8502615882,37.5755947,127.0613828
8502615885,37.575181,127.0611029
8502615889,37.5752461,127.061415
8502615890,37.5752559,127.0615965
8502703243,37.5637831,127.0642694
8502703258,37.5638911,127.0632828
8502727365,37.5717055,127.0644392
8502727366,37.571342,127.0641063
8502727367,37.5714238,127.0644218
8502779434,37.5870376,127.0666676
8502787026,37.5702322,127.063259
8502787040,37.5714261,127.0636929
8508478950,37.5706983,127.0291697
8508488200,37.5727411,127.0243173
8508488205,37.5724413,127.0243877
8508488206,37.5725858,127.0243293
8508488207,37.5723358,127.0252114
8508488211,37.5725024,127.0246235
8508488212,37.572554,127.0244414
8555998732,37.5913437,127.0428177
8555998739,37.5901764,127.0435963
8555998740,37.5906427,127.0435909
8555998741,37.590634,127.0432128
8555998742,37.5905191,127.0435859
8555998751,37.5912777,127.0426146
8555998752,37.5912367,127.0424209
8555998753,37.5912503,127.0424961
8555998754,37.5915282,127.042725
8555998755,37.5913727,127.042735
8555998756,37.591435,127.042731
8555998758,37.5914637,127.0424596
8555998759,37.5912787,127.042318
8555998760,37.59143,127.0422702
8555998761,37.5913454,127.0422969
8555998762,37.5913557,127.0392425
8555998773,37.591644,127.0480896
8555998774,37.5917497,127.0461111
8555998777,37.5899825,127.0429522
8555998778,37.5898058,127.0432035
8555998779,37.5898425,127.043266
8555998785,37.5900245,127.0442546
8555998786,37.5900291,127.0444525
8555998791,37.5894861,127.04429
8555998794,37.589573,127.0430371
8555998805,37.5881256,127.0428509
8555998806,37.5881541,127.0431055
8555998815,37.5882669,127.0431746
8555998816,37.5883646,127.0431653
8556013223,37.5887046,127.0431248
8556013239,37.5892962,127.0434507
8556013246,37.5896913,127.0473557
8556013264,37.5894147,127.0469771
8556013268,37.5891281,127.0471506
8556013269,37.5891295,127.0469995
8556013278,37.5891018,127.0467955
8556013281,37.5896458,127.0473434
8556013294,37.5901951,127.0465251
8556013295,37.5899509,127.0466395
8556013301,37.5899213,127.0462192
8556013302,37.590019,127.0462383
8556013306,37.590171,127.0452712
8556013307,37.5898732,127.0454557
8556013308,37.5900378,127.0459997
8556013312,37.5897066,127.0457546
8556013313,37.5897085,127.0458643
8556013314,37.5891369,127.0463828
8556013324,37.5888463,127.0467236
8556013328,37.5886528,127.0453143
8556013337,37.5892825,127.0449751
8556013340,37.5893533,127.0457675
8556013342,37.5894951,127.0449711
8556013345,37.5905275,127.0451809
8556013349,37.5900093,127.0458499
8556013350,37.5903235,127.0467071
8556013353,37.5893964,127.0466043
8556013354,37.5897496,127.0452069
8556013363,37.5901899,127.0444648
8556013376,37.5894103,127.0431538
8556013380,37.5894359,127.0432288
8556013382,37.5892478,127.0435526
8556013396,37.5892224,127.0436094
8556013401,37.5911721,127.0455162
8556013405,37.5911312,127.0446709
8556013406,37.5915677,127.0447157
8556013407,37.591353,127.0393172
8556013408,37.5913921,127.0418225
8556013409,37.5914832,127.0425369
8556013410,37.590146,127.0466811
8556013411,37.590216,127.0456312
8570378870,37.5922811,127.0443285
8570378871,37.5923007,127.0441944
8570378877,37.5919722,127.0447495
8570378878,37.5919339,127.0450016
8570378882,37.5922867,127.0447548
8570378883,37.5925821,127.0448698
8570378884,37.5937185,127.0430554
8570378894,37.5936549,127.0436051
8570378895,37.5937993,127.0432324
8570378901,37.593593,127.0435247
8570378902,37.5942091,127.0443246
8570378904,37.5931638,127.0441041
8570378905,37.5915222,127.0426965
8570378907,37.5933032,127.0436006
8570378908,37.59333,127.0435145
8570378909,37.5925909,127.0431059
8570378910,37.5925396,127.0431851
8570380522,37.5920524,127.0406256
8570380523,37.5920403,127.0416618
8570380524,37.5920485,127.0409594
8570380525,37.5921248,127.0409594
8570380532,37.592121,127.0415386
8570380533,37.5920417,127.0415416
8570380582,37.5917239,127.0426088
8570380583,37.591764,127.0426318
8573592285,37.5916953,127.0453974
8573592286,37.5911005,127.0453309
8573592287,37.5916273,127.0454751
8573592289,37.5916311,127.0453903
8573592290,37.5916293,127.0454298
8573592294,37.5916251,127.0436186
8573592295,37.591643,127.0436667
8573592296,37.5915605,127.0453824
8573592297,37.5915889,127.0447392
8574202478,37.5730926,127.0391468
8574202479,37.5731005,127.0385089
8574202496,37.5730489,127.0409623
8574202505,37.5731011,127.0409853
8574226618,37.5734892,127.0386907
8574226632,37.5730898,127.0393601
8574226669,37.5734925,127.0392365
8574226675,37.5731182,127.0397425
8574226681,37.5733026,127.0397536
8574226693,37.5732167,127.0402551
8574226712,37.5731303,127.0401859
8574226717,37.5732246,127.039769
8574226731,37.5731353,127.038511
8574226734,37.5731271,127.0391072
8574226735,37.5731233,127.0393791
8574226736,37.5730852,127.039724
8605069025,37.5883011,127.0667888
8605069044,37.589565,127.0679962
8605069045,37.5895902,127.0680073
8605069110,37.5836552,127.0637226
8605069130,37.5828166,127.0632349
8605069170,37.5797966,127.0625501
8605069176,37.5793053,127.0629101
8605069208,37.5785695,127.0628323
8605069215,37.5804228,127.0638281
8605069227,37.5814784,127.0639397
8605069228,37.5865135,127.0656474
8605701898,37.5911105,127.045074
8605701899,37.5900879,127.0440639
8605701900,37.5899625,127.0440027
8605701908,37.5897241,127.0441389
8605701912,37.5896711,127.0444344
8624527513,37.5724853,127.0292932
8624535328,37.5730771,127.0299301
8624535329,37.573064,127.0303254
8624535330,37.5733081,127.0303406
8624535331,37.5725162,127.0302912
8624535332,37.5729725,127.0300893
8624535333,37.5732591,127.0301039
8624535334,37.5730711,127.0300943
8717045539,37.5845257,127.0596759
8717045540,37.5844341,127.0596486
8721742113,37.5938317,127.0526746
8721774521,37.5939398,127.0522406
8721774528,37.5936637,127.0524365
8721774534,37.5940694,127.0524851
8721774536,37.5941426,127.0526688
8721774539,37.5941745,127.0526702
8721774540,37.593782,127.0526752
8721774542,37.5899605,127.0574801
8721774551,37.5985802,127.0582384
8723324373,37.5833864,127.0555783
8724648034,37.5613578,127.0667894
8749605864,37.5741703,127.0260501
8749605866,37.5740876,127.0258719
8749605869,37.5738748,127.0257151
8749605872,37.5735503,127.0261181
8749605883,37.5731598,127.0246237
8749605884,37.5730782,127.0249153
8749605886,37.5728812,127.0249165
8749605887,37.5732402,127.0249803
8749605896,37.5730345,127.0251499
8834989134,37.5799505,127.0265307
8834989136,37.5800363,127.0264641
8834989143,37.5802031,127.0267148
8834989149,37.5796907,127.0261583
8878636556,37.5837874,127.0564368
8878636557,37.583912,127.0563489
8964666775,37.5969147,127.0585027
8964666776,37.5965033,127.0601364
8967687374,37.5984037,127.0570634
8997570764,37.5943831,127.0524938
8997570767,37.5955471,127.0527873
8997570768,37.5954311,127.0527894
8997570770,37.5954431,127.0524015
9143471777,37.5833605,127.0604939
9451582931,37.5817287,127.0505401
9451582932,37.581609,127.05049
9451582933,37.581763,127.0500331
9587086077,37.5607958,127.0707747
9587086078,37.5609169,127.0703224
9587086082,37.5609692,127.0698569
9587108436,37.5716234,127.0776227
9587108444,37.5723758,127.072822
9589414616,37.5727287,127.0768432
9589491919,37.5749618,127.0766086
9589491920,37.5749921,127.0765795
9589491922,37.5751448,127.0741565
9589491923,37.5751407,127.0741446
9589491925,37.572927,127.0739936
9589491926,37.5727895,127.0757511
9589491927,37.572805,127.0757994
9589491929,37.5729647,127.0758654
9589491934,37.5750178,127.0759862
9589491935,37.574662,127.075891
9589491940,37.5727954,127.0759036
9589491948,37.5750022,127.0761032
9589491949,37.5750054,127.0764057
9589491952,37.5746446,127.076044
9589491954,37.5744068,127.0760463
9589491956,37.5740394,127.0760206
9589491958,37.5740404,127.0762296
9589491984,37.5737886,127.0741684
9589491990,37.5736036,127.076347
9589491991,37.5736992,127.0754434
9589491992,37.5733015,127.0754193
9589491993,37.5737298,127.0746618
9589491994,37.5733449,127.0746281
9589491995,37.5740091,127.0759473
9589491998,37.5741782,127.0761179
9589491999,37.5747068,127.0759576
9589492001,37.5749185,127.0761923
9589492007,37.574941,127.0756335
9589492008,37.5749632,127.0751705
9589492009,37.5748912,127.0751671
9589492015,37.5733863,127.0739113
9589492018,37.5730004,127.0726908
9589492020,37.5741387,127.0727479
9589492021,37.5741668,127.0727738
9589492022,37.5741214,127.0739489
9589492023,37.5741139,127.073955
9589492024,37.5736244,127.073928
9589492026,37.5729345,127.0738649
9589492125,37.5737149,127.0726809
9589492126,37.5737261,127.0723972
9589492143,37.573006,127.0726267
9589492144,37.5746998,127.0760491
9589492145,37.5732985,127.0758387
9589492146,37.5750943,127.0746907
9591635544,37.5729864,127.0722839
9591635547,37.5731927,127.0721879
9591635548,37.5730255,127.0722871
9591635559,37.5729772,127.0724013
9591635560,37.573142,127.0724149
9591635574,37.5734765,127.0725343
9591635575,37.5734712,127.0726631
9591635599,37.5742097,127.0723172
9591635600,37.5739574,127.0723007
9592209642,37.5741555,127.0724191
9592209643,37.5742058,127.072422
9592209649,37.5731202,127.0726347
9592209650,37.5731019,127.0730141
9592209651,37.5731178,127.0726789
9592209659,37.5736196,127.0740255
9592209661,37.5729477,127.073979
9592209662,37.572954,127.0738845
9592209664,37.5741087,127.0740614
9592209666,37.5733811,127.0740091
9592209682,37.573011,127.0719697
9592211269,37.5729846,127.0723072
9592211271,37.5728148,127.0722556
9609292456,37.5710773,127.0294067
9609292459,37.5705941,127.0296159
9609292471,37.5723163,127.0292747
9609292479,37.5722468,127.0291859
9609292497,37.5723604,127.0287832
9612238179,37.586856,127.0696321
9612238197,37.5846015,127.0711666
9612238198,37.5846078,127.0722622
9655918649,37.5785458,127.0342852
9752011908,37.5868714,127.0615004
9752011909,37.5865696,127.0615352
9752011910,37.586849,127.0613389
9752028127,37.5874908,127.062551
9752028151,37.5873029,127.0615261
9752028183,37.5869983,127.0615783
9752028188,37.5870002,127.0627271
9752028189,37.5869017,127.0617198
9752028198,37.5866113,127.0618656
9752028202,37.5864805,127.0619785
9752028207,37.5866464,127.062852
9752028208,37.5866591,127.0631651
9762039282,37.5869877,127.063618
9762039283,37.5865694,127.0638801
9762058076,37.5864297,127.0629739
9768620486,37.5709526,127.0334158
9776217767,37.5942148,127.066321
9776217768,37.5937386,127.0661488
9776217773,37.5944344,127.0648966
9776217806,37.5934438,127.0674375
9776217807,37.5934132,127.0675635
9776217824,37.5938658,127.0653031
9776217828,37.5939188,127.0647803
9776217829,37.5943233,127.0654637
9776217836,37.5935679,127.0658012
9776217837,37.5936139,127.0652657
9776217838,37.5934498,127.0650354
9776217846,37.5936887,127.0658317
9776217864,37.593506,127.0663191
9776217875,37.5933902,127.0659455
9776217878,37.5931505,127.0658964
9776217879,37.594368,127.0656138
9776217881,37.5938723,127.0654658
9776217886,37.5944624,127.0647233
9776217913,37.5933884,127.0649557
9776217935,37.5944682,127.0646872
9776217939,37.5933636,127.0685281
9776217940,37.5942959,127.065593
9776217941,37.5941469,127.0662965
9776217942,37.5941272,127.0663895
9776217943,37.5941666,127.0662034
9776217957,37.5935965,127.0660662
9776217972,37.5938856,127.0645644
9776217982,37.5927757,127.0655385
9776217987,37.593339,127.0648915
9776217988,37.5938975,127.0647755
9776217989,37.5938908,127.0646579
9776218084,37.5923222,127.0650605
9776218086,37.5923613,127.0658882
9776218090,37.5922025,127.0655336
9776218115,37.5914106,127.0645126
9776218118,37.591061,127.0641701
9776218139,37.5918306,127.0649008
9776218143,37.591486,127.064341
9776218150,37.5911094,127.0643576
9776807346,37.5927581,127.0669002
9776807348,37.5924204,127.0667376
9776807350,37.5922476,127.0669862
9776807360,37.5920705,127.0669964
9776807361,37.5919106,127.066778
9776807402,37.5919249,127.0672295
9776807421,37.5920751,127.0686456
9776807428,37.5926766,127.0683604
9776807429,37.5940322,127.0684777
9776807438,37.5938248,127.0681205
9776807503,37.5891255,127.0592082
9776807507,37.5911217,127.0661385
9776807508,37.5912625,127.0666076
9776807551,37.5853994,127.0515706
9776807568,37.5835784,127.0497383
9776807624,37.5824832,127.04789
9776807626,37.5832011,127.0488409
9776807627,37.5838637,127.0496908
9776807628,37.5845499,127.0504062
9776807632,37.5851934,127.0521091
9776807638,37.5847068,127.0525727
9776807642,37.58548,127.0522901
9776807645,37.5854588,127.0523352
9776807657,37.5853239,127.0524678
9776807670,37.5846717,127.0528699
9776807702,37.5834229,127.0533813
9776807707,37.5828806,127.0529817
9776807713,37.5825497,127.0527199
9776807719,37.5820974,127.0523406
9776807720,37.5821216,127.0526563
9776807722,37.5822573,127.0528127
9776807732,37.5820417,127.0525946
9776807746,37.5824613,127.0541716
9776807747,37.5821401,127.0544005
9776807750,37.5817701,127.0546633
9776807752,37.5815949,127.0550947
9776807756,37.5832865,127.0538356
9776807767,37.5861245,127.050082
9776807773,37.5864276,127.0487083
9776807781,37.5865342,127.047777
9776807782,37.5872994,127.0480835
9776807787,37.5876794,127.0480409
9776807798,37.5875363,127.0471926
9776807803,37.5884403,127.0497763
9776807804,37.5887549,127.0496878
9776807805,37.5876,127.0500294
9776807807,37.5866952,127.0478415
9776807816,37.5859922,127.0506566
9776807817,37.5859989,127.0515829
9776807819,37.5866284,127.0520909
9776807826,37.5873653,127.0526921
9776807870,37.5883895,127.0537853
9776807872,37.5884528,127.0536897
9776882750,37.5886012,127.0565866
9776882774,37.5893826,127.0578449
9776882781,37.5892279,127.0587483
9776882795,37.5900396,127.0591048
9776882800,37.5893916,127.0590869
9776882801,37.5897925,127.0590731
9776882807,37.5895024,127.0594356
9776882809,37.5895627,127.0596178
9776882816,37.5894276,127.0594263
9776882818,37.5894949,127.0596617
9776882828,37.589657,127.0593391
9776882846,37.5899345,127.0622162
9776882873,37.5903177,127.0605242
9776882877,37.5904427,127.062369
9776882878,37.590341,127.0608686
9776882879,37.5903847,127.0623728
9776882897,37.5904477,127.0624089
9776882908,37.5906575,127.0636929
9776882911,37.590824,127.0643004
9776882914,37.5909831,127.064862
9776882917,37.5913868,127.0662226
9776882919,37.5917,127.0671447
9776882932,37.5916666,127.0670277
9776882941,37.5921291,127.0663856
9776882943,37.5924734,127.0655796
9776882947,37.5923309,127.0659594
9776882948,37.5924195,127.0660098
9776882949,37.5923678,127.0659804
9776882955,37.5925115,127.0657797
9776882957,37.5922084,127.0664784
9776882962,37.5917274,127.0672407
9776882969,37.5917406,127.0673578
9776882972,37.5918863,127.0678697
